LIVRO	ANO	TITULO_POEMA	POEMA	QNT_VERSOS	TAM_POEMA
BUCÓLICAS	1961	2	Era um vale. De um lado Seu verde, suas brancuras. Do outro Seus espaços de cor Trigais e polpas Azuladas de sol Ensombradas de azul. Era um vale. Deveria ter pastores E água. E à tarde umas canções Alguns louvores. 	13	221
BUCÓLICAS	1961	3	O cavalo no vale. E mais além O meu olhar mais verde do que o vale E claro de esperança E querer bem. O vento no capim. O vermelho cansado deste outono. Os reseirais em mim. E tudo me parece Tão tranqüilo e leve. E com muito cuidado Como quem tem na mão a flor e o quadro Espero que a paisagem desta tarde Adormeça O cavalo no vale O vento no capim Os roseirais em mim. 	17	376
BUCÓLICAS	1961	4	Amáveis Mas indomáveis O poeta e seu cavalo. Um arcabouça pensado Para limitar-se ao pouso E do vôo, alimentar-se. Sente os espaços mas sabe Até onde irá seu passo. Sente a beleza do salto Mas conhece sua lhaneza: A própria, inerte beleza De saber-se aprisionado E contentar-se de sonhos Maravilhar-se de achados. O poeta - e seu vocábulo. O cavalo - e seu pedaço de terra Mais nas alturas, De brisa, de solidão e hortaliça. Entrelaçadas aspiram Respiram juntos. E vistos em direção Às cordilheiras do espanto Quase sempre se confundem. Sonhando reter no flanco Exaltação e delírio, Nas noites de grande lua (Entre ciprestes e lírios) O cavalo me acompanha Às profundezas guardadas Onde flutuam palavras. E lá mergulho e anoiteço. E encontro coisas do medo Mandalas de cor, rosáceas E malmaqueres antigos Sobre algum livro encantado De pergaminho, de prata E de pensamentos idos. 	37	904
BUCÓLICAS	1961	5	Clarividente que sou Nem é preciso um poente Rico de prismas e cores. Nem cordeiros azulados Nem inéditod langores Nem begônias no meu prado. Canto o que vejo mas antes Canto o que a alma deseja. 	8	199
BUCÓLICAS	1961	6	Noviça. Aprendiz dos meus verdes e amada. Monja pretendida, ensimesmada, Amorosa e passiva mas fatal Porque sem vigilância e arremedo Há de falar-vos coisas de outro vel. Não lhe peçam palavras escolhidas Nem surpreendentes mitos, outros sóis. (Há sempre uma medusa em algum lago Nem sempre nossos verdes, girassóis). Tribulações e medo padeceu. (Morrer ali! Que dádiva seria!) Noviça fez-se monja. E assim como surgiu No meu vale encantado se perdeu. Queria uma cruz Um escudo Um cilício. (Perdoar vossos ódios Nossos vícios). Nem lícito seria que vivesse Quem assim pedia. 	22	591
BUCÓLICAS	1961	7	Eu caminhava alegre entre os pastores E tatuada de infância repetia Que é melhor em verdade ter amores E rima transitória para o verso. Para acantar mais alto é até preciso Desdobrar-se em afetos e amar Seja o que for, luares e desertos E cantigas de roda e ditirambos. Entre o amarelo e o rosa, a lua nova Na vida também nova, ressurgia. 	10	345
BUCÓLICAS	1961	8	A noite não consente a veleidade De retomar na memória e no tempo O tempo em que eu senhora de vaidades, Dissipava no verso o meu lamento. Tempo não é, senhora, de inocências. Nem de ternuras vãs, nem de cantigas. Antes de desamor, de impermanência. Tempo não é, senhora de alvoradas. Nem de coisas afins, toques, clarins. Antes, da baioneta nas muradas. Tempo não é, senhora, de pastores. Nem de roseiras, madrigais, violas. Nem é tempo, vos digo, de ter pássaros Azuis em vossas douradas gaiolas. (Não houvesse paredes, língua e som, Apartando de nós, coisas antigas. A palavra na boca, o falar neste tom Dá-me tanta saudade da cantiga: Persegues Te persigo Vais e vens A nas idas e voltas te bendigo) 	22	721
BUCÓLICAS	1961	9	Ainda em desamor, tempo de amor será. Seu tempo e contratempo. Nascendo espesso como um arvoredo E como tudo que nasce, morrendo À medida que o tempo nos desgasta. Amor, o que renasce. Amor, o que renasce. Voltando sempre. Docilmente sábio Porque na suavidade nos convence A perdoar e esperar. Em vida. In pace. Sutil e fraticida. Sem estima Pelo que ama. Tristemente irmão Antes de começar sua jornada Antes de repetir sua canção. Amor, o desejado. Filho varão à espera de um condado. 	16	495
BUCÓLICAS	1961	10	O pássaro desenha No seu vôo estrangeiro (Porque nada sabemos De pássaros e vôos E do impulso alheio) Um círculo de luz. E retoma depois Num azul claridade Seus píncaros azuis. 	9	183
TESTAMENTO LÍRICO	1961	(SEM TITULO)	Se quiserem saber se pedi muito Ou se nada pedi, nesta minha vida, Saiba, senhor, que sempre me perdi Na criança que fui, tão confundida. À noite ouvia vozes e regressos. A noite me falava sempre sempre Do possível de fábulas. De fadas. O mundo na varanda. Céu aberto. Castanheiras douradas. Meu espanto Diante das muitas falas, das risadas. Eu era uma criança delirante. Nem soube defender-me das palavras. Nem soube dizer das alfições, da mágoa De não saber dizer coisas amantes. O que vivia em mim, sempre calava. E não sou mais que a infância. Nem pretendo Ser outra, comedida. Ah, se soubésseis! Ter escolhido um mundo, este em que vivo, Ter rituais e gestos e lembranças. Viver secretamente. Em sigilo Permanecer aquela, esquiva e dócil. Querer deixar um testamento lírico E escutar (apesar) entre as paredes Um ruído inquietante de sorrisos Uma boca de plumas, murmurante. Nem sempre há de falar-vos um poeta. E ainda que minha voz não seja ouvida Um dentre vós, resguardará (por certo) A criança que foi. Tão confundida. 	29	1053
HERÓICAS	1961	1	Se há muito o que inventar por estes lados O que sei com certeza são meus fados Exigindo verdades e punindo Os líricos enganos da beleza. À procura da rosa tenho andado Causando às criaturas estranheza. (Se me encontrares Terei um jeito de flor E um não sei quê de brisa Nos meus ares. Hei de buscar a rosa - A dos altares E sinto graça nos pés Leveza nos andares) Não temes As deidades atentas da memória Os gnomos secretos, a loucura A morte? 	17	456
HERÓICAS	1961	2	Morremos sempre. O que nos mata São as coisas nascendo: Hastes e raízes inventadas E sem querer e por tudo Se estendendo, Rondando a minha Subindo vossa escada. Presenças penetrando Na sacada. Invasões urdindo Tramas lentas. Insetos invisíveis Nas muradas. Eis o meu quarto agora: Cinza e lava. Eis-me nos quatro cantos (Morte inglória) Morrendo pelos olhos da memória. Aproximam-se. E libertos da presença da carne Se entreolham. O teu nascer constante Traz castigo. Os teus ressuscitares Serão prantos. 	26	514
HERÓICAS	1961	3	Distorço-me na massa De uma argila sem cor Mil vezes me refaço E me recrio em dor. E pouso lentamente Sob a testa fria Os girassóis na mente. Antes as órbitas vazias! Será eterno o júbilo de ter Espátulas e nume Nas mãos e no ser? Bastasse o confessar-me e assim punir-me De toda intemperança dos humanos. Bastasse o que não sou e o refluir -me Longínqua na maré desordenada. 	15	388
HERÓICAS	1961	4	Sendo quem sou, em nada me pareço. Desloco-me no mundo, ando a passos E tenho gestos e olhos convenientes. Sendo quem sou Não seria melhor ser diferente E ter olhos a mais, visíveis, úmidos Ser um pouco de anjo e de duende? Cansam-me estas coisas que vos digo. As paisagens em ti se multiplicam E o sonho nasce e tece ardis tamanhos. Cansam-me as esperanças renovadas E o verso no peito repetido. Cansa-me ser assim quem sou agora: Planície, morte, treva, transparência. Cansa-me o amor porque é centelha E exige posse e pranto, sal e adeus. Queres o versos ainda? Assim seja. Mas viverás tua vida nesses breus. 	18	621
HERÓICAS	1961	5	Um todo me angustia. Se era de amor a ilha E o mar à minha volta, Não será menos certo Que a sextilha de agora Das formas que pensei É a mais remota. Temos jeitos de ser. (Às vezes obscuros Como convém ao ser) Se em nada me detenho Água de muitos rios Passando por canais De grande amor e mágoa, Em tudo me detenho E sei que sou raiz. E se às vezes abrigo Num caminhar reateiro As solidões alheias, Às vezes vertical Encontro aquele mundo Que é também o da terra Feérico e abismal. Tão grande ambivalência Concedida aos homens Terá sido dos deuses Complacência? 	27	580
HERÓICAS	1961	6	Se falo É por aqueles mortos Que dia a dia Em mim se ressuscitam. De medos e reguardos É a alma que nos guia A carne aflita. E de espanto É o que tecemos: Teias de espanto Ao redor da casa Onde vivemos. Trituramos cada dia (Agonizantes amenos) Constelações e poesia E um certo jeito de amar Que a nós, de vôos E vertigens, não convém. E quem sabe o que convém A seres tão exauridos. Concedemos Alento, nudez, lirismo E contudo o que mais somos São estes sonhos Adentros indevassáveis Bosques lilazes Caminhos levando ao mar Aves Aves. 	29	548
HERÓICAS	1961	7	Ramas nas margens do rio que me pretendo. E entre rio e regato, prodigiosa e leve Levo no meu leito mais auroras. Contente de mim mesma me inauguro sonora. Se é preciso parar, colher raízes Rememorar as sagas e ao lembrá-las Imaginar um gesto, vado e vaga, É preciso também um riso aberto E claro e cristalino. E retomando o caminho da rosa De órbita iluminada mas fremosa Me vejo em penitência, brasa e espinho. Ah, deidades, O vosso riso inflama Ainda mais O passo de quem ama. De coração ardente Eis-nos aqui. Não haverá magia Nem vertende Nem secreto conluio Nem labareda clara Ostentando uma rosa Que não a preclara, Que cegue o entendimento E que vacile o andar. Somos a um mesmo tempo Rio e mar. Na laringe e no peito Renasce cada dia Um estigma de luz Um signo perfeito E nada nos escurece a mente ou nos seduz. Vós, humanos, De gesto tantas vezes suplicante. De coração ardente, dizeis? A nós parece exangue Esse pulsar contínuo E tarefa insensata Porque nós, divinos, Temos no peito a força O altar A lança E um todo movediço nos contém. E se o arder renova A sarça da esperança, Um secreto poder consome a própria chama. Vós, humanos, De invólucro oscilante E impermanente Mortais e fustigados Pretendeis o mais alto? Amargos destinos. Buscar a rosa Cabe a nós, divinos. Em nós a claridade Em nós tamanho amor E sol e santidade... E suas gargantas de aço Inundaram de lava Aquilo que era espaço. 	61	1439
HERÓICAS	1961	8	Era ali? Era adiante aquele muro De claro verde musgo? Era distante? Os mortos ressurgiram e cantaram: Se a perfeição é a morte Talvez por isso imortais Há muito que existimos. Mas se algum dentre vós É sopro divino, encantai-nos: Árvore, pedra, ar se vos apraz. Vida perpétua mas paciente e quieta. Se o que vos guia é a fala de um poeta Há muitos entre nós. E procuraram O todo uniforme: Hálito, sudário E o mais além do homem. Iguais a vós, a nós nos encontraram. Eram velozes e límpidos. Asas Nos pés humanos e por isso frágeis. E apesar da eloqüência que os mantinha Quando a noite chegava se crispavam Como a mulher fecunda que é sozinha E sabe do seu tempo incerto e pouco. Como os humanos temem suas trevas! Como temeis em vós a criatura! E mal sabeis que é sempre na clausura Que a vida se aproxima e recomeça. Humildade e abandono. E que a palavra Se tentar existir, seja singela. E se for sábia, estranha à vossa lavra Orai àqueles que a fizeram bela. 	29	991
HERÓICAS	1961	9	Ai de nós, peregrinos, Antes do amanhecer Sonhando eternidades! Não é nosso o destino De amar e perecer. Antes vertiginosos Tateamos na sombra A lage dos abismos. E uma vez lacerados Queremos a montanha. Seu arco-íris. Seu lago. Amor e amenidade É reservado aos filhos, Aos amantes. A nós Que verdes e que prados E que planície extensa Nos tranqüiliza o olhar? Se fôssemos aqueles Feitos de areia, tantos, Onde a água resvala E volta e serpenteia Mas deixa um só vestígio De umidade ou de pranto. Ai de nós, mutilantes, De afetos imprecisos, De repente tomados À lua das vazantes Num relance possessos Possuídos Inflamando o sentir Recomeçando aquele, o mesmo canto. Estuários freqüentes Desviam nossas velas. E de que lado, onde Uma visão mais bela Se o único prazer é ter o mar, o vento E naufrágios além E descobertas E permanências veladas Muito ausência. Em que montaha azul a nossa meta? 	42	919
HERÓICAS	1961	10	Se havia em nossa voz uma cadência, Crescia em nosso peito uma brandura Tão poderosa e viva e assim tào pura Como se fosse a vida, a nossa vida, Um caminhar tranqüilo de inocência. Um pouco do divino está em nós. Descobri-lo foi antes debruçar-se Descer pausada sem tocar rochedos, Água de um mar imenso mas guardado Sob um caudal de lírios e de medos. Era do alto a força que nos vinha. E à memória do tempo incorporou-se Outra memória lúcida e candente. Éramos nós ainda sibilantes Soprando a cinza secular da mente? Dou testemunho apenas da certeza De uma visão suprema, luz e prata De dimensão tão vasta e tão serena Que o poeta apesar de ter vivido Seus cânticos de amor E de saber-se até predestinado Porque sentiu temores, alegrias, Guardou-se amante, iluminou-se crente Cobriu-se de ternuras e de lendas Não conheceu prazer ilimitado Que suportasse o humano e suas penas. 	26	904
HERÓICAS	1961	11	Rosa consumada Trajetória perfeita Exatidão mais alta! Pesa sobre nós O limite da carne O pensamento Discursivo e lento. Em nós Corpóreos e pequenos A fúria da vontade E mil abstrações No amor e na verdade. Nem sabemos porque Construímos e amamos. Mutáveis, imperfeitos O mundo nos oprime E nos comprime o peito. Dúplices desatentos Lançamos nossos barcos No caminho dos ventos. E nas coisas efêmeras Nos detemos. 	22	427
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	I	Nave Ave Moinho E tudo mais serei Para que seja leve Meu passo Em vosso caminho. 	7	81
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	II	Amo e conheço. Eis porque sou amante E vos mereço. De entendimento Vivo e padeço. Vossas carências Sei-as de cor. E o desvario Na vossa ausência Sei-o melhor. Tendes comigo Tais dependências Mas eu convosco Tantas ardências Que só me resta O amar antigo: Não sei dizer-vos Amor, amigo Mas é nos versos Que mais vos sinto. E na linguagem Desta canção Sei que não minto. 	23	382
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	III	Dizem-me: Por vos querer Peerco-me a mim E logo Vos perderei. Dizem-me coisas Tão várias Que desconheço E tão raras Que mais pareço De um mundo Longe de vós E de tudo. Dizeres De toda gente A mim bem pouco Me importa. Hei de querer-vos Tão clara Com tais enlevos Que se um dia Vos lembrardes De mim Há de ser nos trevos. É tanta sorte Senhor Encontrardes A um só tempo Mulher Vate Trovador. 	31	401
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	IV	Convém amar O amor a rosa E a mim que sou Moça e formosa Aos vossos olhos E poderosa Porque vos amo Mais do que a mim. Convém amar Ainda que seja Por um momento: Brisa leve a Princípio e seu Breve momento Também é jeito De ser, do tempo. Porque ai senhor A vida é pouca: Um bater de asa Um só caminho Da minha à vossa Casa... E depois, nada. 	23	351
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	V	Não sou casado, senhora, Que ainda que dei a mão Não casei o coração. Bernardim Ribeiro Serei menos eu Dizer-vos, senhor meu, Que às vezes agonizo Em vos vendo passar Altaneiro e preciso? Ai, não seria. E na mesma calçada Por onde andais, senhor, Anda vossa senhora. E sua cintura alada Dá-me tanto pesar E me faz sofrer tanto Que não vale o chorar E só por isso eu canto. Seria menos eu Dizer-vos, senhor meu, Por serdes vós casado (E bem por isso mesmo) É que sereis amado? Ai sim seria. 	24	503
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	VI	Deus Nosso Senhor conceda Mercês e graças a quem (por ser assim delicada) Pode perder o seu bem. Cantar meu amor eu canto. E canto com alegria. Mas não é um todo fidalgo E quase uma alegoria Cantar de vossa senhora A cintura e a valia? Mas eu que morro de amores Tenho tantas estranhezas... E se não morro de amores Morro de delicadezas. E que Deus Nosso Senhor Me guarde na Sua grandeza. 	16	394
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	VII	Fineza minha, senhor, É o muito vos repetir Um amor já confessado. (A princípio sem cuidado Porque não vos conhecendo à força de repetir O que não é acaba sendo.) Mas hoje vos conhecendo E tendo sido afligida Por males próprios do amor, Não é fineza tão grande Fazer-vos tal juramento? Ai é sim meu senhor. Porque se acaso depois Passado tanto tormento Eu nunca mais vos lembrasse Do amor o encantamento, Fineza é que não seria. E é pois o que venho tendo. 	19	473
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	VIII	A vossa casa rosada Tem ares de fidalguia. Se passo por ela, sofro, Se não passo, noite e dia... Penso nela. Na verdade vos persigo. E na verdade vos tento. Se a casa não é comigo Por que tenho o pensamento (- Junto dela?) Lá não vos vejo. Pressinto O vosso andar, vossa fala. E sei de vossos afetos E a boca por isso cala. mas canta. Porque é preciso. 	15	359
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	IX	A minha voz é nobre E mansa se vos falo. Se me fazeis sofrer Para não vos magoar É que me calo. Nada fere melhor (mais que a voz angustiada) Uma voz de marfim. E se não sei dizer Em não sendo assim, Fere a delicadeza Mais que a vós, a mim. E por isso me calo. 	13	266
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	X	Amor tão puro Amor impuro Nada parece Ser mais escuro Que o definir-vos: Às vezes graça Tão luminosa Às vezes pena Tão perigosa... E às vezes rosa Tão matutina Que a mim não cabe (Eu, peregrina) O descobrir-vos. - Ai, quem padece De tanto amor E em alta chama Sua vida aquece? - Ai, quem seria? Sendo por vós Só poderia Se eu, senhor. 	22	346
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	XI	Tenho sofrido Penas menores. Maiores Só as de agora: Amor tão grande Tão exaltado Que não se morre Também não sabe Viver calado. Morrer não há de. Calar não pode. Sabe morrer Quem morre Se não vos vê? Sabe calar A que nasceu Somente Pr’a vos cantar? Tenho sofrido Porque de amor Tenho vivido. Amor tão grande Tão exaltado Que se o perdesse Nada seria Mais cobiçado. 	26	382
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	XII	Se não vos vejo Vos sinto por toda parte. Se me falta o que não vejo Me sobra tanto desejo Que este, o dos olhos, não importa. (Antes importa saber Se o que mais vale é sentir E sentindo não vos ver.) São coisas do amor, senhor, Desordenadas, antigas. E são coisas que se inventam Pra se cantar a cantiga. Não são os olhos que vêem Nem o sentido que sente. O amor é que vai além E em tudo vos faz presente. 	16	419
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	XIII	Dizeis que tenho vaidades. e que no vosso entender Mulheres de pouca idade Que não se queiram perder É preciso que não tenham Tantas e tais veleidades. Senhor, se a mim me acrescento Flores e renda, cetins, Se solto o cabelo ao vento É bem por vós, não por mim. Tenho dois olhos contentes E a boca fresca e rosada. E a vaidade só consente Vaidades, se desejada. E além de vós Não desejo nada. 	16	403
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	XIV	Rica de amores Tive perdida Minha tão pobre Tão triste vida. Rica de amores Mas ai! por dentro Tão consumida! Tão triste Tão assustada Que eu bem sabia Não ser aquela A minha vida Predestinada. Tão triste vida. Mas ai, tornada Leve Quieta Cantada... Amores tive Amor cantei Nenhum logrei Cantar tão bem. 	22	312
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	XV	Deu-me o amor este dom: O de dizer em poesia. Poeta e amante é o que sou E só quem ama é que sabe Dizer além da verdade E dar vida à fantasia. E não dá vida o amor? E não empresta beleza Àquele que se quer bem? Que não vos cause surpresa O perceber neste amor Fidelidade e nobreza. E se eu soubesse que à morte Meu muito amar conduzia, Maior nobreza de amante Afirmar-vos inda assim Que ele tal e qual seria Como tem sido agora: Amor do começo ao fim. 	19	464
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	XVI	Maus olhos Seguem o barco E o arco Dos horizontes E os mares E a flor e a fonte Caminho E caminha o monte. Meus olhos Seguem o barco Mar alto No fundo o peixe. E a vós Senhor excelente: Corda prendida ao feixe. 	15	212
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	XVII	Moças donzelas Querem cantar amor Sem mais aquelas. Canto eu por elas. Se forem belas Ficam melhor à tarde Ai, nas janelas. Fico eu por elas. E se as cancelas Das casas onde vivem Ai, cuidam delas Saio eu por elas. E em sendo belas Pretendam conseguir Grinalda e perlas Velo eu por elas. Mas ai daquela Que em vós deitar o olhar... Solteira e bela Ai, pobre dela. 	20	367
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	XVIII	Que seja nossa um dia A casa que eu, senhor, Imaginei Para viver convosco Em alegria. Que tenha uma varanda E uma roseira E por perto Uma fonte esquecida Na clareira. Que à noite se advinhe A graça de um ruído. Porquanto o que se vê Tolhe a imaginação E perturba o sentido. Que haja luz nas manhãs E rosas nos ocasos. E alguns versos de amor De uma mulher tranqüila E ao vosso lado. 	20	391
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	XIX	Se o amor é merecimento Tenho servido a Deus Mui a contento. Se é vosso meu pensamento Em verdade vos dei Consentimento. E se mereci tal vida Plena de amor e serena Foi muito bem merecida. E em me sabendo querida Dos anjos e do meu Deus, Na morte pressinto a vida. E o que se diz sofrimento, No meu sentir é agora Contentamento. E se amor morre com o tempo Amor não é o que sinto Neste momento. 	18	400
TROVAS DE MUITO AMOR PARA UM AMADO SENHOR	1960	XX	Guardai com humildade Estas trovas de amor. E se um dia eu morrer Antes de vós Como sói muita (muito ou muita vez ????) Acontecer Lembrai-vos: o que dei Foi um amor tão puro Atormentado mas Tão claro e limpo E sentireis, senhor, Tudo o que sinto. 	12	251
CINCO ELEGIAS	1959	(SEM TITULO)	Não há silêncio bastante Para o meu silêncio. Nas prisões e nos conventos Nas igrejas e na noite Não há silêncio bastante Para o meu silêncio. Os amantes no quarto. Os ratos no muro. A menina Nos longos corredores do colégio. Todos os cães perdidos Pelos quais tenho sofrido: O meu silêncio é maior Que toda solidão E que todo silêncio. 	15	352
CINCO ELEGIAS	1959	1	Teus esgares, de repente, Teus gritos Quem os entende? E todos os teus ruídos Teus vários sons e mugidos Quem os entende? E foi assim que o poeta Assombrado com as ausências Resolveu: Fazer parte da paisagem E repensar convivências. Em vão tenho procurado A glória das descobertas. Em vão a língua se move Trazendo à tona o segredo. Em vão nos locomovemos. Para onde pés e braços? Distantes os hemisférios E as relíquias da memória. Tão distante a minha infância Pudor, beleza, invenção E o ouro da minha trança Não teve sequer canção. Cresci tão inutilmente Quando devia ficar Debaixo das laranjeiras À sombra dos laranjais. Cresci, elegi palavras Qualifiquei os afetos. Vestígios de madrugada Diante dos olhos abertos. Claridades, esperanças, Em tudo a cor e a vontade De ver além da distância. Depois as visões, as crenças Algumas falas a sós Premeditadas vivências Graves temores na voz. Era ou não Abrasada adolescência? 	40	961
CINCO ELEGIAS	1959	2	O vocábulo se desprende Em longas espirais de aço. Ajustemos a mordaça Porque no tempo presente Além da carícia, é a farsa Aquela que se insinua. Faço parte da paisagem. E há muito para se ver Aquém e além da colina. Há pouco para dizer, Quando a alma que é menina Vê de um lado o que imagina, Do outro o que todos vêem: O sol, a verdura fina Algumas reses paradas No molhado da campina. Ventura a minha, a de ser Poeta e podendo dizer Calar o que mais me afeta. Ventura ter o meu mundo E resguardá-lo das cinzas Das invasões e dos desgtos. Ah, poderiam ter sido Encantados e secretos Aqueles brandos colóquios Que outrora se pareciam Às doces falas do afeto. 	27	678
CINCO ELEGIAS	1959	3	As coisas que nos circundam (Na aparência desiguais) Conservam em suas essências Ai, aquela mesma e triste Parecença. Difícil é escolher Entre viver e morrer. Difícil é o escutar-se E ao mesmo tempo escutar Rigores que vêm da terra Lirismos que vêm do mar. Auroras imprevisíveis Entre Platão e Plutão. Entre a verdade e os infernos Dez passos de claridade Dez passos de escuridão. Consinto que me surpreendas Dizendo palavras densas. O não dizer é o que inflama E a boca e o movimento É que torna o pensamento Lume Cardume Chama. Não tenho tido descanso Do falarar de quem ama. Amor é calar a trama. É inventar. É magia. As palavras engenhosas E os teus dizeres do dia À noite não tem sentido Quando arquiteto a elegia. E sendo assim continuo Meu roteiro de silêncio Minha vida de poesia. 	35	812
CINCO ELEGIAS	1959	4	Não te espantes da vontade Do poeta Em transmudar-se: Quero e queria ser boi Ser flor Ser paisagem. Sentir a brisa da tarde Olhar os céus, ver as tardes Meus irmãos, bezerros, hastes, Amar o verde, pascer Nascer junto à terra (À noite amar as estrelas) Ter olhos claros, ausentes, Sem o saber ser contente De ser boi, ser flor, paisagem. Não te espantes. E reserva Teu sorriso para os homens Que a todo custo hão de ser Oradores, eruditos, Doutos doutores Fronte e cerne endurecido. Quero e queria ser boi Antes de querer ser flor. E na planície, no monte Movendo com igual compasso A carcaça e os leves cascos (Olhando além do horizonte) Um pensamento eu teria: Mais vale a mente vazia. E sendo boi, sou ternura. Aunque pueda parecer Que del poeta Es locura. 	33	770
CINCO ELEGIAS	1959	5	É tempo para dizer Se prefiro o teu amor Àqueles, aos doces ares Da minha campina em flor. Tu que projetas e inventas Estruturas ascendentes E sonhas com superfícies Além deste continente, Tu que conheces melhor As coisas do querer bem (Porque até agora te quis E antes não quis ninguém) Tu, bem o sei, me pressentes. E mais ainda, me vês Tão perto do querer ser Deste amor sempre contente. Ah, descantares, lamentos, As leves coisas do tempo Têm seu tempo e seus altares. É tempo para escolher O anoitecer nas planuras E o contemplar luaceiros E é tempo para calar A estória dos meus roteiros. Paisagem, tu me alimentas De verde, de sol, de amor. E numa tarde tranqüila, Nos longes, seja onde for Lembra-te um pouco de mim: Que eu morra olhando as alturas. E que a chuva no meu rosto Faça crescer tenro caule De flor. (Ainda que obscura) 	33	854
SONETOS QUE NÃO SÃO	1959	1	Aflição de ser eu e não outra. Aflição de não ser, amor, aquela Que muitas filhas te deu, casou donzela e à noite se prepara e se advinha Objeto de amor, atenta e bela. Aflição de não ser a grande ilha Que te retém e não te desespera. (A noite como fera se avizinha). Aflição de ser água em meio à terra E ter a face conturbada e móvel. E a um só tempo múltipla e imóvel Não saber se se ausenta ou se te espera. Aflição de te amar, se te comove. E sendo água, amor, querer ser terra. 	14	508
SONETOS QUE NÃO SÃO	1959	2	É meu este poema ou é de outra? Sou eu esta mulher que anda comigo E renova a minha fala e ao meu ouvido Se não fala de amor, logo se cala? Sou eu que a mim mesma me persigo Ou é a mulher e a rosa que escondidas (Para que seja eterno e meu castigo) Lançam vozes na noite tão ouvidas? Não sei. De quase tudo não sei nada. O anjo que impulsiona o meu poema Não sabe da minha vida descuidada. A mulher não sou eu. E perturbada A rosa em seu destino, eu a persigo Em direção aos reinos que inventei. 	14	508
SONETOS QUE NÃO SÃO	1959	3	Tenho medo de ti e deste amor Que à noite se tranforma em verso e rima. E o medo de te amar, meu triste amor, Afasta o que aos meus olhos aproxima. Conheço as conveniências da retina. Muita coisa aprendi dos seus afetos: Melhor colher os frutos na vindima Que buscá-los em vão pelos desertos. Melhor a solidão. Melhor ainda Enlouquecendo os meus olhos, o escuro, Que o súbito clarão de aurora vinda Silenciosa dos vãos de um alto muro. Melhor é não te ver. Antes ainda Esquecer de que existe amor tão puro. 	14	519
SONETOS QUE NÃO SÃO	1959	4	Que não se leve a sério este poema Porque não fala do amor, fala da pena. E nele se percebe o meu cansaço Restos de um mar antigo e de sargaço. Difícil dizer amor quando se ama E na memória aprisionar o instante. Difícil tirar os olhos de uma chama E de repente sabê-los na constante E mesma e igual procura. E de repente Esquecidos de tudo que já viram Sonharem que são olhos inocentes. Ah, o mundo que os meus olhos assistiram... Na noite com espanto eles se abriram. Na noite se fecharam, de repente. 	14	515
SONETOS QUE NÃO SÃO	1959	5	A voz diz o verso e a cantiga Tem repetido mil vezes que te ama. A voz amante, amor, não tem medida E lenta é quase sempre leve e branda. Que não conheça o grito a minha garganta Porque bem sei quem és e de onde vens. E nem penses que a mim me desencantam As filhas que eu não tive e que tu tens. Amo-te a ti e a todos esses bens. Fosse maior o amor tu saberias Que se te amo a ti, amo tuas filhas. (Se as vejo são meus olhos que te vêem). Amo-te tanto. Sendo breve a vida, Impossível a volta àquela infância, Que seja a tua ternura desmedida Como se eu fosse também uma criança. 	16	593
SONETOS QUE NÃO SÃO	1959	6	Leva-me a um lugar onde a paisagem Se pareça àquela das visões da mente. Que seja verde o rio, claro o poente Que seja longa e leve a minha viagem. Leva-me sem ódio e sem amor Despojada de tudo que não seja Eu mesma. Morna estrutura sem cor A minha vida. E sem velada beleza. Leva-me e deixa-me só. Na singeleza De apenas existir, sem vida extrema. E que no escuro claustro do poema Eu encontre afinal minha certeza. 	12	423
